item_id,user_id,rating,timestamp,model_attr,category,brand,year,user_attr,split
3461,183234,5.0,2013-11-04,Male,Headphones,Philips,2013,,0
1469,183235,5.0,2013-11-04,Male,Headphones,Philips,2011,,0
1728,183249,5.0,2013-11-04,Female&Male,Headphones,Jabra,2011,,0
1976,183275,4.0,2013-11-04,Female,Headphones,Philips,2012,,0
1466,183411,1.0,2013-11-04,Male,Headphones,Philips,2010,,0
1466,183638,1.0,2013-11-05,Male,Headphones,Philips,2010,Male,0
3338,66212,3.0,2013-11-06,Male,Headphones,Jabra,2013,Male,0
3338,183842,5.0,2013-11-06,Male,Headphones,Jabra,2013,,0
2900,37851,5.0,2013-11-07,Female&Male,Headphones,Jabra,2013,Female,1
3150,183957,1.0,2013-11-07,Male,Headphones,Philips,2013,,0
1469,183968,4.0,2013-11-07,Male,Headphones,Philips,2011,,0
3338,184053,1.0,2013-11-07,Male,Headphones,Jabra,2013,,0
3461,184175,1.0,2013-11-07,Male,Headphones,Philips,2013,,0
3150,184325,5.0,2013-11-08,Male,Headphones,Philips,2013,,0
1469,75744,5.0,2013-11-08,Male,Headphones,Philips,2011,Male,2
1499,184339,1.0,2013-11-08,Male,Headphones,Philips,2011,,0
1728,184367,1.0,2013-11-08,Female&Male,Headphones,Jabra,2011,,0
1728,184424,3.0,2013-11-08,Female&Male,Headphones,Jabra,2011,,0
3150,184533,4.0,2013-11-09,Male,Headphones,Philips,2013,,0
3150,184547,1.0,2013-11-09,Male,Headphones,Philips,2013,,0
3338,184571,5.0,2013-11-09,Male,Headphones,Jabra,2013,,0
3338,184651,3.0,2013-11-10,Male,Headphones,Jabra,2013,,0
3338,184653,5.0,2013-11-10,Male,Headphones,Jabra,2013,,0
1466,185009,3.0,2013-11-11,Male,Headphones,Philips,2010,,0
3461,185140,1.0,2013-11-12,Male,Headphones,Philips,2013,,0
1466,185471,5.0,2013-11-13,Male,Headphones,Philips,2010,,0
3338,54765,4.0,2013-11-13,Male,Headphones,Jabra,2013,Female,1
1728,185552,1.0,2013-11-13,Female&Male,Headphones,Jabra,2011,,0
3338,185564,5.0,2013-11-13,Male,Headphones,Jabra,2013,,0
3461,185583,4.0,2013-11-13,Male,Headphones,Philips,2013,,0
3338,185721,2.0,2013-11-14,Male,Headphones,Jabra,2013,Male,0
1466,186103,5.0,2013-11-15,Male,Headphones,Philips,2010,,0
3461,186140,5.0,2013-11-16,Male,Headphones,Philips,2013,,0
1469,186341,5.0,2013-11-16,Male,Headphones,Philips,2011,,0
2992,186392,5.0,2013-11-17,Male,Headphones,Philips,2013,,0
3150,186457,3.0,2013-11-17,Male,Headphones,Philips,2013,Male,0
3150,186466,4.0,2013-11-17,Male,Headphones,Philips,2013,Male,0
3606,186649,5.0,2013-11-18,Male,Headphones,Philips,2014,,0
3338,186671,1.0,2013-11-18,Male,Headphones,Jabra,2013,,0
1466,186879,5.0,2013-11-19,Male,Headphones,Philips,2010,,0
1499,16893,5.0,2013-11-20,Male,Headphones,Philips,2011,,2
3338,187345,3.0,2013-11-20,Male,Headphones,Jabra,2013,,0
3338,147538,3.0,2013-11-20,Male,Headphones,Jabra,2013,,2
3338,187402,3.0,2013-11-20,Male,Headphones,Jabra,2013,Female,0
1499,187501,5.0,2013-11-21,Male,Headphones,Philips,2011,,0
3461,187503,3.0,2013-11-21,Male,Headphones,Philips,2013,,0
2900,187591,4.0,2013-11-21,Female&Male,Headphones,Jabra,2013,,0
3338,187633,5.0,2013-11-21,Male,Headphones,Jabra,2013,,0
3338,163853,2.0,2013-11-21,Male,Headphones,Jabra,2013,Female,1
3338,49390,4.0,2013-11-21,Male,Headphones,Jabra,2013,Male,0
3338,188707,2.0,2013-11-23,Male,Headphones,Jabra,2013,,0
2921,189112,1.0,2013-11-24,Male,Headphones,Jabra,2013,,0
2992,189149,1.0,2013-11-24,Male,Headphones,Philips,2013,Female,0
3338,189652,4.0,2013-11-25,Male,Headphones,Jabra,2013,,0
3338,189664,1.0,2013-11-25,Male,Headphones,Jabra,2013,,0
3461,40190,4.0,2013-11-25,Male,Headphones,Philips,2013,,2
3150,189833,1.0,2013-11-25,Male,Headphones,Philips,2013,,0
3150,190075,3.0,2013-11-26,Male,Headphones,Philips,2013,,0
3338,190465,2.0,2013-11-27,Male,Headphones,Jabra,2013,,0
1499,190789,3.0,2013-11-29,Male,Headphones,Philips,2011,Male,0
1499,190790,1.0,2013-11-29,Male,Headphones,Philips,2011,,0
1762,190836,5.0,2013-11-29,Male,Headphones,Philips,2013,,0
3338,190989,1.0,2013-11-30,Male,Headphones,Jabra,2013,,0
1469,191127,5.0,2013-11-30,Male,Headphones,Philips,2011,,0
3338,191291,1.0,2013-12-01,Male,Headphones,Jabra,2013,,0
236,191350,2.0,2013-12-01,Male,Headphones,Philips,2005,,0
3150,191422,4.0,2013-12-01,Male,Headphones,Philips,2013,,0
2992,191497,1.0,2013-12-01,Male,Headphones,Philips,2013,,0
3338,191599,5.0,2013-12-02,Male,Headphones,Jabra,2013,,0
1469,191660,4.0,2013-12-02,Male,Headphones,Philips,2011,,0
236,191709,1.0,2013-12-02,Male,Headphones,Philips,2005,,0
1499,192032,5.0,2013-12-03,Male,Headphones,Philips,2011,,0
1728,192158,1.0,2013-12-03,Female&Male,Headphones,Jabra,2011,,0
1469,192260,5.0,2013-12-03,Male,Headphones,Philips,2011,,0
1762,192366,5.0,2013-12-04,Male,Headphones,Philips,2013,,0
3150,192515,1.0,2013-12-04,Male,Headphones,Philips,2013,,0
1762,192900,5.0,2013-12-05,Male,Headphones,Philips,2013,,0
1499,193080,5.0,2013-12-06,Male,Headphones,Philips,2011,Male,0
1469,193799,5.0,2013-12-08,Male,Headphones,Philips,2011,,0
3338,193893,3.0,2013-12-08,Male,Headphones,Jabra,2013,,0
3150,152462,5.0,2013-12-08,Male,Headphones,Philips,2013,Male,0
236,194033,5.0,2013-12-08,Male,Headphones,Philips,2005,,0
3461,194090,5.0,2013-12-09,Male,Headphones,Philips,2013,,2
3461,194338,4.0,2013-12-09,Male,Headphones,Philips,2013,,0
3338,194564,1.0,2013-12-10,Male,Headphones,Jabra,2013,,0
3150,194711,3.0,2013-12-10,Male,Headphones,Philips,2013,,0
3150,195354,1.0,2013-12-12,Male,Headphones,Philips,2013,,0
3700,195438,4.0,2013-12-12,Male,Headphones,Philips,2014,Male,0
3700,195659,4.0,2013-12-13,Male,Headphones,Philips,2014,,0
3338,196078,2.0,2013-12-14,Male,Headphones,Jabra,2013,,0
1499,196457,1.0,2013-12-15,Male,Headphones,Philips,2011,,0
3338,196631,4.0,2013-12-16,Male,Headphones,Jabra,2013,,0
3461,197695,5.0,2013-12-18,Male,Headphones,Philips,2013,,0
1499,197769,3.0,2013-12-19,Male,Headphones,Philips,2011,,0
3338,197942,2.0,2013-12-19,Male,Headphones,Jabra,2013,,0
1469,198033,5.0,2013-12-19,Male,Headphones,Philips,2011,,0
3338,198266,3.0,2013-12-20,Male,Headphones,Jabra,2013,,0
3461,198547,3.0,2013-12-21,Male,Headphones,Philips,2013,,0
3461,198825,5.0,2013-12-22,Male,Headphones,Philips,2013,,0
3338,199267,1.0,2013-12-23,Male,Headphones,Jabra,2013,,0
3439,199454,5.0,2013-12-24,Male,Headphones,Philips,2014,,0
3338,199500,2.0,2013-12-24,Male,Headphones,Jabra,2013,,0
3461,199620,2.0,2013-12-24,Male,Headphones,Philips,2013,,0
3338,200087,5.0,2013-12-26,Male,Headphones,Jabra,2013,,0
1466,200111,2.0,2013-12-26,Male,Headphones,Philips,2010,,0
3700,200502,5.0,2013-12-27,Male,Headphones,Philips,2014,,0
1499,200674,1.0,2013-12-27,Male,Headphones,Philips,2011,,0
3461,200695,4.0,2013-12-27,Male,Headphones,Philips,2013,,0
3338,201336,2.0,2013-12-28,Male,Headphones,Jabra,2013,,0
3338,201690,3.0,2013-12-29,Male,Headphones,Jabra,2013,,0
3150,202274,4.0,2013-12-30,Male,Headphones,Philips,2013,,0
1499,202595,5.0,2013-12-30,Male,Headphones,Philips,2011,Male,0
3338,203299,4.0,2013-12-31,Male,Headphones,Jabra,2013,,0
3338,203305,5.0,2013-12-31,Male,Headphones,Jabra,2013,Male,0
1499,203351,1.0,2013-12-31,Male,Headphones,Philips,2011,,0
3461,203468,4.0,2014-01-01,Male,Headphones,Philips,2013,,0
3338,203539,5.0,2014-01-01,Male,Headphones,Jabra,2013,,0
3338,203546,4.0,2014-01-01,Male,Headphones,Jabra,2013,Female,0
1499,204019,4.0,2014-01-02,Male,Headphones,Philips,2011,Female,0
1728,204204,1.0,2014-01-02,Female&Male,Headphones,Jabra,2011,,0
3338,204237,5.0,2014-01-02,Male,Headphones,Jabra,2013,,0
3338,204332,1.0,2014-01-02,Male,Headphones,Jabra,2013,,0
1469,204581,2.0,2014-01-03,Male,Headphones,Philips,2011,,0
1469,204583,5.0,2014-01-03,Male,Headphones,Philips,2011,,0
1728,204596,1.0,2014-01-03,Female&Male,Headphones,Jabra,2011,,0
3461,204719,5.0,2014-01-03,Male,Headphones,Philips,2013,,0
3338,205120,1.0,2014-01-03,Male,Headphones,Jabra,2013,,0
3338,205461,1.0,2014-01-04,Male,Headphones,Jabra,2013,,0
3150,205836,5.0,2014-01-04,Male,Headphones,Philips,2013,,0
3461,205905,4.0,2014-01-05,Male,Headphones,Philips,2013,,0
3461,205906,5.0,2014-01-05,Male,Headphones,Philips,2013,,0
3820,206056,1.0,2014-01-05,Male,Headphones,Philips,2014,,0
3338,206183,5.0,2014-01-05,Male,Headphones,Jabra,2013,,0
1728,206275,3.0,2014-01-06,Female&Male,Headphones,Jabra,2011,Female,1
3150,206626,5.0,2014-01-06,Male,Headphones,Philips,2013,,0
3338,207264,4.0,2014-01-07,Male,Headphones,Jabra,2013,,0
3700,207544,3.0,2014-01-07,Male,Headphones,Philips,2014,,0
1728,207707,2.0,2014-01-08,Female&Male,Headphones,Jabra,2011,,0
3338,207775,5.0,2014-01-08,Male,Headphones,Jabra,2013,,0
3338,207816,3.0,2014-01-08,Male,Headphones,Jabra,2013,Male,0
3461,207934,5.0,2014-01-08,Male,Headphones,Philips,2013,,0
3150,207997,1.0,2014-01-08,Male,Headphones,Philips,2013,,0
3338,208593,3.0,2014-01-09,Male,Headphones,Jabra,2013,,0
1499,208751,1.0,2014-01-10,Male,Headphones,Philips,2011,,0
3150,208768,5.0,2014-01-10,Male,Headphones,Philips,2013,Male,0
3461,208862,4.0,2014-01-10,Male,Headphones,Philips,2013,Male,0
3461,208863,5.0,2014-01-10,Male,Headphones,Philips,2013,,0
3700,209184,5.0,2014-01-10,Male,Headphones,Philips,2014,,0
3338,209370,5.0,2014-01-11,Male,Headphones,Jabra,2013,,0
3338,209379,5.0,2014-01-11,Male,Headphones,Jabra,2013,,0
1762,209419,5.0,2014-01-11,Male,Headphones,Philips,2013,,0
3700,209486,4.0,2014-01-11,Male,Headphones,Philips,2014,Male,0
3606,209770,5.0,2014-01-12,Male,Headphones,Philips,2014,,0
1499,209982,5.0,2014-01-12,Male,Headphones,Philips,2011,,0
3461,210009,4.0,2014-01-12,Male,Headphones,Philips,2013,,0
3338,210113,1.0,2014-01-13,Male,Headphones,Jabra,2013,,0
3338,210178,5.0,2014-01-13,Male,Headphones,Jabra,2013,Male,0
3150,210279,5.0,2014-01-13,Male,Headphones,Philips,2013,,0
2900,210446,3.0,2014-01-13,Female&Male,Headphones,Jabra,2013,,0
1469,210566,5.0,2014-01-13,Male,Headphones,Philips,2011,,0
3461,210618,5.0,2014-01-14,Male,Headphones,Philips,2013,,0
3150,210816,2.0,2014-01-14,Male,Headphones,Philips,2013,,0
3338,211118,2.0,2014-01-14,Male,Headphones,Jabra,2013,,0
2992,211236,1.0,2014-01-15,Male,Headphones,Philips,2013,,0
3150,211414,4.0,2014-01-15,Male,Headphones,Philips,2013,,0
3150,211415,5.0,2014-01-15,Male,Headphones,Philips,2013,,0
3338,109710,5.0,2014-01-15,Male,Headphones,Jabra,2013,Male,1
3150,211530,3.0,2014-01-15,Male,Headphones,Philips,2013,,0
1469,211617,3.0,2014-01-15,Male,Headphones,Philips,2011,,0
3461,211673,5.0,2014-01-16,Male,Headphones,Philips,2013,,0
3483,211687,4.0,2014-01-16,Male,Headphones,Philips,2018,,0
3461,211724,4.0,2014-01-16,Male,Headphones,Philips,2013,,0
3338,212017,3.0,2014-01-16,Male,Headphones,Jabra,2013,Female,0
1499,212113,5.0,2014-01-17,Male,Headphones,Philips,2011,,0
3820,212116,5.0,2014-01-17,Male,Headphones,Philips,2014,,0
2921,212442,2.0,2014-01-17,Male,Headphones,Jabra,2013,,0
3150,212849,4.0,2014-01-19,Male,Headphones,Philips,2013,,2
3461,213246,5.0,2014-01-19,Male,Headphones,Philips,2013,,0
3338,97393,2.0,2014-01-20,Male,Headphones,Jabra,2013,,2
3150,213661,2.0,2014-01-20,Male,Headphones,Philips,2013,,0
2900,213769,5.0,2014-01-21,Female&Male,Headphones,Jabra,2013,Male,0
3150,214191,4.0,2014-01-21,Male,Headphones,Philips,2013,,0
3606,214343,5.0,2014-01-22,Male,Headphones,Philips,2014,,0
3606,214344,5.0,2014-01-22,Male,Headphones,Philips,2014,,0
3150,214610,5.0,2014-01-22,Male,Headphones,Philips,2013,,0
3150,214611,1.0,2014-01-22,Male,Headphones,Philips,2013,,0
3150,214612,5.0,2014-01-22,Male,Headphones,Philips,2013,,0
3606,214689,5.0,2014-01-23,Male,Headphones,Philips,2014,,0
3606,214724,3.0,2014-01-23,Male,Headphones,Philips,2014,,0
3338,214823,5.0,2014-01-23,Male,Headphones,Jabra,2013,,0
3338,214846,2.0,2014-01-23,Male,Headphones,Jabra,2013,,0
3461,214859,5.0,2014-01-23,Male,Headphones,Philips,2013,,0
3461,215254,4.0,2014-01-24,Male,Headphones,Philips,2013,,0
3606,215419,3.0,2014-01-24,Male,Headphones,Philips,2014,Male,0
3606,215433,4.0,2014-01-24,Male,Headphones,Philips,2014,,0
1499,215492,5.0,2014-01-25,Male,Headphones,Philips,2011,,0
3461,215497,3.0,2014-01-25,Male,Headphones,Philips,2013,,0
3338,215957,4.0,2014-01-26,Male,Headphones,Jabra,2013,,0
236,216192,5.0,2014-01-27,Male,Headphones,Philips,2005,,0
3150,7354,5.0,2014-01-27,Male,Headphones,Philips,2013,,2
3606,216356,3.0,2014-01-27,Male,Headphones,Philips,2014,,0
1469,216370,5.0,2014-01-27,Male,Headphones,Philips,2011,,0
1728,216596,3.0,2014-01-28,Female&Male,Headphones,Jabra,2011,,0
547,216749,5.0,2014-01-28,Male,Headphones,Philips,2007,,0
1469,216819,5.0,2014-01-28,Male,Headphones,Philips,2011,,0
3439,216829,5.0,2014-01-28,Male,Headphones,Philips,2014,,0
3150,216860,1.0,2014-01-28,Male,Headphones,Philips,2013,,0
3150,216861,5.0,2014-01-28,Male,Headphones,Philips,2013,,0
1499,109881,5.0,2014-01-28,Male,Headphones,Philips,2011,,2
3338,217093,1.0,2014-01-29,Male,Headphones,Jabra,2013,,0
1728,217177,4.0,2014-01-29,Female&Male,Headphones,Jabra,2011,,0
3606,217209,3.0,2014-01-29,Male,Headphones,Philips,2014,,0
3606,217210,5.0,2014-01-29,Male,Headphones,Philips,2014,,0
3461,217232,4.0,2014-01-29,Male,Headphones,Philips,2013,,0
3150,217501,5.0,2014-01-30,Male,Headphones,Philips,2013,,0
3461,217510,1.0,2014-01-30,Male,Headphones,Philips,2013,,0
1469,217876,5.0,2014-01-31,Male,Headphones,Philips,2011,Female,2
3461,218304,2.0,2014-02-01,Male,Headphones,Philips,2013,,0
3338,218358,1.0,2014-02-01,Male,Headphones,Jabra,2013,,0
1469,218551,4.0,2014-02-02,Male,Headphones,Philips,2011,,0
3338,219104,5.0,2014-02-03,Male,Headphones,Jabra,2013,,0
3150,219123,2.0,2014-02-03,Male,Headphones,Philips,2013,,0
3338,219357,1.0,2014-02-04,Male,Headphones,Jabra,2013,,0
3700,219501,5.0,2014-02-04,Male,Headphones,Philips,2014,,0
3606,219631,5.0,2014-02-04,Male,Headphones,Philips,2014,,0
3150,219670,4.0,2014-02-05,Male,Headphones,Philips,2013,,0
1762,219842,5.0,2014-02-05,Male,Headphones,Philips,2013,,0
1728,219947,2.0,2014-02-05,Female&Male,Headphones,Jabra,2011,,0
3150,220254,1.0,2014-02-06,Male,Headphones,Philips,2013,,0
3338,220258,5.0,2014-02-06,Male,Headphones,Jabra,2013,,0
1469,220261,3.0,2014-02-06,Male,Headphones,Philips,2011,,0
3461,220453,3.0,2014-02-07,Male,Headphones,Philips,2013,,0
3338,220619,3.0,2014-02-07,Male,Headphones,Jabra,2013,,0
3150,220728,5.0,2014-02-07,Male,Headphones,Philips,2013,,0
3150,220730,1.0,2014-02-07,Male,Headphones,Philips,2013,,0
3338,220762,4.0,2014-02-08,Male,Headphones,Jabra,2013,,0
1466,220796,4.0,2014-02-08,Male,Headphones,Philips,2010,,0
3338,220874,3.0,2014-02-08,Male,Headphones,Jabra,2013,,0
2921,221160,5.0,2014-02-09,Male,Headphones,Jabra,2013,,0
1469,221397,3.0,2014-02-09,Male,Headphones,Philips,2011,,0
3150,221590,5.0,2014-02-10,Male,Headphones,Philips,2013,,0
1499,221472,5.0,2014-02-10,Male,Headphones,Philips,2011,,2
3461,222000,3.0,2014-02-11,Male,Headphones,Philips,2013,,0
3461,222004,4.0,2014-02-11,Male,Headphones,Philips,2013,,0
3461,222006,3.0,2014-02-11,Male,Headphones,Philips,2013,,0
3439,222034,4.0,2014-02-11,Male,Headphones,Philips,2014,,0
1469,222824,4.0,2014-02-13,Male,Headphones,Philips,2011,,0
3150,223876,3.0,2014-02-16,Male,Headphones,Philips,2013,,0
3150,223880,4.0,2014-02-16,Male,Headphones,Philips,2013,,0
3461,224163,1.0,2014-02-17,Male,Headphones,Philips,2013,,0
3338,224215,1.0,2014-02-17,Male,Headphones,Jabra,2013,,0
1466,224298,5.0,2014-02-17,Male,Headphones,Philips,2010,Male,0
3150,218344,5.0,2014-02-18,Male,Headphones,Philips,2013,,2
3338,224561,1.0,2014-02-18,Male,Headphones,Jabra,2013,,0
3150,224658,4.0,2014-02-18,Male,Headphones,Philips,2013,,0
3338,225139,5.0,2014-02-19,Male,Headphones,Jabra,2013,,0
3338,225348,1.0,2014-02-20,Male,Headphones,Jabra,2013,,0
3606,225563,1.0,2014-02-20,Male,Headphones,Philips,2014,,0
3700,190889,3.0,2014-02-21,Male,Headphones,Philips,2014,,2
3150,226121,3.0,2014-02-21,Male,Headphones,Philips,2013,,0
3150,226122,5.0,2014-02-21,Male,Headphones,Philips,2013,,0
3150,226204,5.0,2014-02-22,Male,Headphones,Philips,2013,Male,0
3150,226507,4.0,2014-02-23,Male,Headphones,Philips,2013,,0
3461,226510,5.0,2014-02-23,Male,Headphones,Philips,2013,,0
3150,226838,5.0,2014-02-24,Male,Headphones,Philips,2013,,0
3606,227221,5.0,2014-02-24,Male,Headphones,Philips,2014,,0
3606,227273,3.0,2014-02-25,Male,Headphones,Philips,2014,,0
547,227475,5.0,2014-02-25,Male,Headphones,Philips,2007,,0
3338,227590,4.0,2014-02-25,Male,Headphones,Jabra,2013,,0
3150,227773,4.0,2014-02-26,Male,Headphones,Philips,2013,,0
3338,227794,5.0,2014-02-26,Male,Headphones,Jabra,2013,,0
2900,227999,5.0,2014-02-27,Female&Male,Headphones,Jabra,2013,,0
2900,228023,5.0,2014-02-27,Female&Male,Headphones,Jabra,2013,,0
547,228146,5.0,2014-02-27,Male,Headphones,Philips,2007,,0
1728,228158,4.0,2014-02-27,Female&Male,Headphones,Jabra,2011,,0
1499,228317,2.0,2014-02-27,Male,Headphones,Philips,2011,,0
1499,228383,5.0,2014-02-28,Male,Headphones,Philips,2011,,0
3150,228587,1.0,2014-02-28,Male,Headphones,Philips,2013,,0
3338,129942,2.0,2014-02-28,Male,Headphones,Jabra,2013,,2
3338,228626,1.0,2014-02-28,Male,Headphones,Jabra,2013,,0
3461,228711,2.0,2014-03-01,Male,Headphones,Philips,2013,,0
3461,228712,5.0,2014-03-01,Male,Headphones,Philips,2013,,0
1469,228835,2.0,2014-03-01,Male,Headphones,Philips,2011,Female,0
3338,229058,5.0,2014-03-02,Male,Headphones,Jabra,2013,,0
3461,229237,1.0,2014-03-02,Male,Headphones,Philips,2013,Male,0
3338,229487,3.0,2014-03-03,Male,Headphones,Jabra,2013,,0
3461,229514,1.0,2014-03-03,Male,Headphones,Philips,2013,,0
3461,229515,4.0,2014-03-03,Male,Headphones,Philips,2013,,0
1728,229639,2.0,2014-03-03,Female&Male,Headphones,Jabra,2011,,0
1499,230045,3.0,2014-03-04,Male,Headphones,Philips,2011,,0
3606,230331,5.0,2014-03-05,Male,Headphones,Philips,2014,,0
3606,230332,1.0,2014-03-05,Male,Headphones,Philips,2014,,0
1469,230579,5.0,2014-03-05,Male,Headphones,Philips,2011,Male,0
3150,230849,5.0,2014-03-06,Male,Headphones,Philips,2013,,0
3461,231241,5.0,2014-03-07,Male,Headphones,Philips,2013,,0
3338,231550,1.0,2014-03-08,Male,Headphones,Jabra,2013,,0
3338,231570,4.0,2014-03-08,Male,Headphones,Jabra,2013,,0
3461,231577,4.0,2014-03-08,Male,Headphones,Philips,2013,,0
3338,231657,3.0,2014-03-09,Male,Headphones,Jabra,2013,,0
3338,231661,2.0,2014-03-09,Male,Headphones,Jabra,2013,,0
3150,232382,3.0,2014-03-11,Male,Headphones,Philips,2013,,0
3338,232396,2.0,2014-03-11,Male,Headphones,Jabra,2013,,0
3820,232463,5.0,2014-03-11,Male,Headphones,Philips,2014,,0
236,103808,3.0,2014-03-12,Male,Headphones,Philips,2005,Male,0
3461,233003,5.0,2014-03-12,Male,Headphones,Philips,2013,,0
1728,233804,1.0,2014-03-15,Female&Male,Headphones,Jabra,2011,Male,0
1728,233805,5.0,2014-03-15,Female&Male,Headphones,Jabra,2011,,0
3439,233817,1.0,2014-03-15,Male,Headphones,Philips,2014,,0
3461,233992,4.0,2014-03-15,Male,Headphones,Philips,2013,,0
3338,234100,5.0,2014-03-16,Male,Headphones,Jabra,2013,Male,0
3338,234101,3.0,2014-03-16,Male,Headphones,Jabra,2013,,0
3338,234102,5.0,2014-03-16,Male,Headphones,Jabra,2013,,0
3338,234103,5.0,2014-03-16,Male,Headphones,Jabra,2013,,0
3150,234305,5.0,2014-03-16,Male,Headphones,Philips,2013,,0
4128,234561,3.0,2014-03-17,Female,Headphones,Jabra,2014,,0
3461,235028,5.0,2014-03-18,Male,Headphones,Philips,2013,,0
3606,235114,4.0,2014-03-19,Male,Headphones,Philips,2014,,0
3461,235267,3.0,2014-03-19,Male,Headphones,Philips,2013,,0
3338,235605,4.0,2014-03-20,Male,Headphones,Jabra,2013,,0
3338,235631,1.0,2014-03-20,Male,Headphones,Jabra,2013,,0
3461,235849,5.0,2014-03-20,Male,Headphones,Philips,2013,,0
1469,236135,1.0,2014-03-21,Male,Headphones,Philips,2011,,0
1469,236762,2.0,2014-03-23,Male,Headphones,Philips,2011,,0
3606,237458,5.0,2014-03-25,Male,Headphones,Philips,2014,Male,0
3338,237675,2.0,2014-03-26,Male,Headphones,Jabra,2013,,0
3150,237934,4.0,2014-03-27,Male,Headphones,Philips,2013,,0
3338,237944,5.0,2014-03-27,Male,Headphones,Jabra,2013,,0
3338,238036,3.0,2014-03-27,Male,Headphones,Jabra,2013,,0
4128,238061,3.0,2014-03-27,Female,Headphones,Jabra,2014,Male,0
3338,238087,2.0,2014-03-27,Male,Headphones,Jabra,2013,,0
3700,212381,3.0,2014-03-27,Male,Headphones,Philips,2014,Male,0
1466,238572,5.0,2014-03-29,Male,Headphones,Philips,2010,,0
3606,238660,4.0,2014-03-29,Male,Headphones,Philips,2014,,0
3150,238729,1.0,2014-03-29,Male,Headphones,Philips,2013,,0
1499,238745,5.0,2014-03-29,Male,Headphones,Philips,2011,,0
3150,238747,5.0,2014-03-29,Male,Headphones,Philips,2013,,0
3150,238813,5.0,2014-03-29,Male,Headphones,Philips,2013,Female,0
3150,238825,5.0,2014-03-30,Male,Headphones,Philips,2013,,0
3338,239093,2.0,2014-03-30,Male,Headphones,Jabra,2013,,0
3338,239127,2.0,2014-03-31,Male,Headphones,Jabra,2013,,0
3338,239129,5.0,2014-03-31,Male,Headphones,Jabra,2013,,0
3150,239360,2.0,2014-03-31,Male,Headphones,Philips,2013,,0
2921,239394,3.0,2014-03-31,Male,Headphones,Jabra,2013,,0
3461,239418,5.0,2014-03-31,Male,Headphones,Philips,2013,,0
3338,239612,3.0,2014-04-01,Male,Headphones,Jabra,2013,,0
1469,239627,5.0,2014-04-01,Male,Headphones,Philips,2011,,0
236,239689,4.0,2014-04-01,Male,Headphones,Philips,2005,,0
1728,240016,5.0,2014-04-02,Female&Male,Headphones,Jabra,2011,,0
3461,240179,1.0,2014-04-03,Male,Headphones,Philips,2013,,0
3461,240284,3.0,2014-04-03,Male,Headphones,Philips,2013,,0
3338,240374,1.0,2014-04-03,Male,Headphones,Jabra,2013,Female,0
3338,240619,2.0,2014-04-04,Male,Headphones,Jabra,2013,,0
3338,240638,3.0,2014-04-04,Male,Headphones,Jabra,2013,,0
3150,240718,5.0,2014-04-04,Male,Headphones,Philips,2013,,0
3338,240759,5.0,2014-04-04,Male,Headphones,Jabra,2013,,0
3338,240963,2.0,2014-04-05,Male,Headphones,Jabra,2013,,0
3820,241015,5.0,2014-04-05,Male,Headphones,Philips,2014,,0
3461,241042,5.0,2014-04-06,Male,Headphones,Philips,2013,,0
3338,241279,3.0,2014-04-06,Male,Headphones,Jabra,2013,Female,0
3150,241283,1.0,2014-04-06,Male,Headphones,Philips,2013,,0
3338,241855,4.0,2014-04-08,Male,Headphones,Jabra,2013,,0
3338,241857,1.0,2014-04-08,Male,Headphones,Jabra,2013,,0
3338,241858,3.0,2014-04-08,Male,Headphones,Jabra,2013,,0
3150,241862,5.0,2014-04-08,Male,Headphones,Philips,2013,,0
3338,160366,5.0,2014-04-08,Male,Headphones,Jabra,2013,,2
3461,241926,5.0,2014-04-08,Male,Headphones,Philips,2013,,0
3461,241927,5.0,2014-04-08,Male,Headphones,Philips,2013,,0
1469,242645,5.0,2014-04-10,Male,Headphones,Philips,2011,Male,0
3461,242897,1.0,2014-04-11,Male,Headphones,Philips,2013,,0
3461,64244,4.0,2014-04-11,Male,Headphones,Philips,2013,Female,2
3338,242959,3.0,2014-04-11,Male,Headphones,Jabra,2013,,0
3338,243013,4.0,2014-04-12,Male,Headphones,Jabra,2013,,0
3338,243044,1.0,2014-04-12,Male,Headphones,Jabra,2013,,0
3338,243055,2.0,2014-04-12,Male,Headphones,Jabra,2013,,0
3338,243057,3.0,2014-04-12,Male,Headphones,Jabra,2013,,0
3150,243074,5.0,2014-04-12,Male,Headphones,Philips,2013,,0
3338,243113,4.0,2014-04-12,Male,Headphones,Jabra,2013,,0
4128,243118,3.0,2014-04-12,Female,Headphones,Jabra,2014,,0
1728,149031,3.0,2014-04-12,Female&Male,Headphones,Jabra,2011,,1
1469,243228,4.0,2014-04-12,Male,Headphones,Philips,2011,,0
3338,243916,2.0,2014-04-15,Male,Headphones,Jabra,2013,,0
3338,243919,1.0,2014-04-15,Male,Headphones,Jabra,2013,,0
3338,243923,1.0,2014-04-15,Male,Headphones,Jabra,2013,,0
3461,244032,3.0,2014-04-15,Male,Headphones,Philips,2013,,0
3338,244241,5.0,2014-04-16,Male,Headphones,Jabra,2013,,0
4128,244321,5.0,2014-04-16,Female,Headphones,Jabra,2014,Female,0
3338,244629,4.0,2014-04-17,Male,Headphones,Jabra,2013,,0
4128,244861,4.0,2014-04-17,Female,Headphones,Jabra,2014,,0
2921,244945,3.0,2014-04-18,Male,Headphones,Jabra,2013,,0
2992,245108,4.0,2014-04-18,Male,Headphones,Philips,2013,,0
